step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,GS_cluster_357187_359543_stopped,GS_cluster_357187_359543_accumulated_waiting_time,GS_cluster_357187_359543_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
36690.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36695.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36700.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36705.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36710.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36715.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36720.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36725.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36730.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36735.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36740.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36745.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36750.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36755.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36760.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36765.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36770.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36775.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36780.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36785.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36790.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36795.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36800.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36805.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36810.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36815.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36820.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36825.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36830.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36835.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36840.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36845.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36850.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36855.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36860.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36865.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36870.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36875.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36880.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36885.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36890.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36895.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36900.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36905.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36910.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36915.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36920.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36925.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36930.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36935.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36940.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36945.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36950.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36955.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36960.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36965.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36970.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36975.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36980.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36985.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36990.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
36995.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37000.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37005.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37010.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37015.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37020.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37025.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37030.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37035.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37040.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37045.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37050.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37055.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37060.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37065.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37070.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37075.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37080.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37085.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37090.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37095.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37100.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37105.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37110.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37115.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37120.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37125.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37130.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37135.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37140.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37145.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37150.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37155.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37160.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37165.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37170.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37175.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37180.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37185.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37190.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37195.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37200.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37205.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37210.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37215.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37220.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37225.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37230.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37235.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37240.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37245.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37250.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37255.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37260.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37265.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37270.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37275.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37280.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37285.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37290.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37295.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37300.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37305.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37310.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37315.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37320.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37325.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37330.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37335.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37340.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37345.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37350.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37355.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37360.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37365.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37370.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37375.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37380.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37385.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37390.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37395.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37400.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37405.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37410.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37415.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37420.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37425.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37430.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37435.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37440.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37445.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37450.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37455.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37460.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37465.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37470.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37475.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37480.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37485.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37490.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37495.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37500.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37505.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37510.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37515.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37520.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37525.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37530.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37535.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37540.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37545.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37550.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37555.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37560.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37565.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37570.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37575.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37580.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37585.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37590.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37595.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37600.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37605.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37610.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37615.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37620.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37625.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37630.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37635.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37640.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37645.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37650.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37655.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37660.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37665.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37670.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37675.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37680.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37685.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37690.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37695.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37700.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37705.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37710.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37715.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37720.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37725.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37730.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37735.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37740.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37745.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37750.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37755.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37760.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37765.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37770.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37775.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37780.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37785.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37790.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37795.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37800.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37805.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37810.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37815.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37820.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37825.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37830.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37835.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37840.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37845.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37850.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37855.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37860.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37865.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37870.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37875.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37880.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37885.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37890.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37895.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37900.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37905.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37910.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37915.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37920.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37925.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37930.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37935.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37940.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37945.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37950.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37955.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37960.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37965.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37970.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37975.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37980.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37985.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37990.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
37995.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38000.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38005.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38010.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38015.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38020.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38025.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38030.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38035.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38040.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38045.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38050.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38055.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38060.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38065.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38070.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38075.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38080.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38085.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38090.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38095.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38100.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38105.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38110.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38115.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38120.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38125.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38130.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38135.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38140.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38145.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38150.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38155.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38160.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38165.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38170.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38175.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38180.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38185.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38190.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38195.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38200.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38205.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38210.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38215.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38220.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38225.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38230.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38235.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38240.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38245.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38250.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38255.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38260.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38265.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38270.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38275.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38280.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38285.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38290.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38295.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38300.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38305.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38310.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38315.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38320.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38325.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38330.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38335.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38340.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38345.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38350.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38355.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38360.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38365.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38370.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38375.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38380.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38385.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38390.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38395.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38400.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38405.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38410.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38415.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38420.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38425.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38430.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38435.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38440.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38445.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38450.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38455.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38460.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38465.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38470.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38475.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38480.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38485.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38490.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38495.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38500.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38505.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38510.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38515.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38520.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38525.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38530.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38535.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38540.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38545.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38550.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38555.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38560.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38565.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38570.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38575.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38580.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38585.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38590.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38595.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38600.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38605.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38610.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38615.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38620.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38625.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38630.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38635.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38640.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38645.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38650.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38655.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38660.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
38665.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
